name,price,det,link
"OLED 0.96"" 4pin LCD Display Module I2C IIC Communicate",160.00 EGP,OLED 0.96 inch 128x64 Pixel,/shop/oled-0-96-4pin-oled-0-96-4pin-lcd-display-module-i2c-iic-communicate-7772?page=40
Electrical Magnet 12Vdc 4W - Lifting Magnet 5Kg Holding,285.00 EGP,No description,/shop/mg-electric-12vdc-5kg-electrical-magnet-12vdc-4w-lifting-magnet-5kg-holding-7771?page=40
Neodymium Magnet - Rectangle Strip 20x15x2 mm,20.00 EGP,No description,/shop/mg-rectangle-20x15x2-neodymium-magnet-rectangle-strip-20x15x2-mm-7770?page=40
Neodymium Magnet - Cylindrical Magnet 20x15 mm,75.00 EGP,No description,/shop/mg-cylinder-20x15-neodymium-magnet-cylindrical-magnet-20x15-mm-7769?page=40
Neodymium Magnet - Rectangular Block 20x15x10 mm,50.00 EGP,,/shop/mg-cube-20x15x10-neodymium-magnet-rectangular-block-20x15x10-mm-7768?page=40
DC Voltage Sensor Module (SKU#VS.DC2),30.00 EGP,Voltage Detector Divider,/shop/kit-vs-dc-ii-dc-voltage-sensor-module-sku-vs-dc2-7766?page=40
MAX471 Voltage And Current Sensor Module,200.00 EGP,Consume Voltage Load Detection Module,/shop/kit-vs-cs-max471-voltage-and-current-sensor-module-7764?page=40
AC Voltage Sensor Module,90.00 EGP,Single Phase Voltage Mutual Inductor,/shop/kit-vs-ac-i-ac-voltage-sensor-module-7763?page=40
USB Type A Female Interface Board (SKU#KIT.USB1),15.00 EGP,,/shop/kit-usb1-pcb-usb-type-a-female-interface-board-sku-kit-usb1-7762?page=40
Mixly Block Coding With Arduino Starter Kit For Kids,"1,600.00 EGP",Arduino Simple & Beginner Complete Learning Kit,/shop/kit-u25-mixly-mixly-block-coding-with-arduino-starter-kit-for-kids-7761?page=40
U Disk Flash Disk Module CH376s - USB Memory Reader Module,175.00 EGP,No description,/shop/kit-u-disk-module-u-disk-flash-disk-module-ch376s-usb-memory-reader-module-7760?page=40
Delay Relay Timer Module - Trigger Delay Switch,75.00 EGP,5V-30V Delay Relay Timer Module Trigger Delay Switch Micro USB Power Adjustable Relay Module,/shop/kit-timer-delay-delay-relay-timer-module-trigger-delay-switch-7759?page=40
Smun® Industrial SMPS Triple Output +5Vdc/7A +12Vdc/1A & (-)12Vdc/1A Input 220Vac (T-60B),925.00 EGP,"Switching Mode Power Supply
1 YEAR Warranty",/shop/kit-smps-5v12v-12v-smun-r-industrial-smps-triple-output-5vdc-7a-12vdc-1a-12vdc-1a-input-220vac-t-60b-7758?page=40
UT12D Non-Contact AC Voltage Detector,200.00 EGP,UNI-T Brand,/shop/avo-ut12d-unit-ut12d-non-contact-ac-voltage-detector-7757?page=40
Box of 320pcs/Set M3 304 Stainless Steel Hexagon Socket Head Cap Screws & Nuts (SKU#KIT.SCREW),350.00 EGP,,/shop/kit-screw-m3-box-of-320pcs-set-m3-304-stainless-steel-hexagon-socket-head-cap-screws-nuts-sku-kit-screw-7756?page=40
RC Absorption Snubber Circuit Module,50.00 EGP,RC Absorption Loop Module,/shop/kit-rc-snubber-rc-absorption-snubber-circuit-module-7755?page=41
PLC Signal Level Converter 8 Channel 24V TO 5V Optocoupler Isolation Module NPN Output,375.00 EGP,,/shop/kit-plc-24v-to-5v-8ch-plc-signal-level-converter-8-channel-24v-to-5v-optocoupler-isolation-module-npn-output-7754?page=41
U-Disk & TF Card MP3 Decoder Board Player With Amplifier,125.00 EGP,,/shop/kit-mp3-u-disk-u-disk-tf-card-mp3-decoder-board-player-with-amplifier-7753?page=41
Kit MCP2515 CAN Bus Module - SPI,195.00 EGP,With Original Chip,/shop/kit-mcp2515-kit-mcp2515-can-bus-module-spi-7752?page=41
IR Infrared 4-pin Obstacle Avoidance (SKU#KY032),45.00 EGP,Object Detection Sensor,/shop/kit-ky032-4pin-object-ir-infrared-4-pin-obstacle-avoidance-sku-ky032-7751?page=41
Infrared Remote Control + IR Receiver Module Kit,50.00 EGP,No description,/shop/kit-ir-remote-infrared-remote-control-ir-receiver-module-kit-7750?page=41
DC 12V to AC 220V - 40W Inverter Module,95.00 EGP,No description,/shop/dc-ac-12v-40w-dc-12v-to-ac-220v-40w-inverter-module-7749?page=41
BMS 3 String 12V/10A,65.00 EGP,"Original MOSFET Transistors
18650 Cell Lithium Battery Protection Board 11.1V Current Peak 10A Over-Current Protection",/shop/bms-3s-10a-bms-3-string-12v-10a-7747?page=41
BMS 3 String 12V/25A,100.00 EGP,"Original MOSFET Transistors
18650 Cell Lithium Battery Protection Board 11.1V Current Peak 25A Over-Current Protection",/shop/bms-3s-25a-bms-3-string-12v-25a-7746?page=41
Battery Capacity Indicator / Tester LCD Panel,275.00 EGP,For Lithium & Lead-acid Batteries,/shop/panel-bat-capacity-battery-capacity-indicator-tester-lcd-panel-7745?page=41
Handheld 125KHz RFID ID Card Copier,340.00 EGP,,/shop/access-copier-125k-handheld-125khz-rfid-id-card-copier-7744?page=41
Original FTDI Chip FT-232 USB2 to Serial RS232 Converter Cable,950.00 EGP,No description,/shop/usb-to-ftdi-serial-original-ftdi-chip-ft-232-usb2-to-serial-rs232-converter-cable-7742?page=41
TS-6109 Electric Drill Stand Power Rotary Tools,750.00 EGP,With height hand control,/shop/ts6109-drill-stand-ts-6109-electric-drill-stand-power-rotary-tools-7741?page=41
TE-802 Advanced Desk Lamp Magnifying Glass 2.5x ~ 4x Third-Hand Iron Soldering Base,750.00 EGP,2.5X & 4X Magnifying,/shop/te802-magnifier-te-802-advanced-desk-lamp-magnifying-glass-2-5x-4x-third-hand-iron-soldering-base-7740?page=41
RTM-619 Star Key Wrench With Hole Set Size T10~T50 (9 Pieces),275.00 EGP,Alloy Steel 6150,/shop/rtm619-star-key-rtm-619-star-key-wrench-with-hole-set-size-t10-t50-9-pieces-7739?page=41
"DC Digital Panel Meter LCD (A, V, W) 0~50V 5A 250W",450.00 EGP,DC Voltmeter Ammeter Wattmeter,/shop/panel-dc-250w-dc-digital-panel-meter-lcd-a-v-w-0-50v-5a-250w-7737?page=41
JST248 KIT 4.8V Rechargeable Cordless Screwdriver,550.00 EGP,No description,/shop/jst248-cordless-4-8v-jst248-kit-4-8v-rechargeable-cordless-screwdriver-7736?page=41
Hot Air 996D Brushless 2 in 1 LCD,"5,950.00 EGP","Automatic Digital Soldering SMD Rework Station
Total Power 750W",/shop/hot-air-996d-hot-air-996d-brushless-2-in-1-lcd-7735?page=41
Hot Air 909D+ Multi-Function Rework Station 3 in 1,"4,950.00 EGP","Hot Air Gun, Soldering Iron & Power Supply
Total Power 800W",/shop/hot-air-909d-hot-air-909d-multi-function-rework-station-3-in-1-7734?page=41
Heat Resistance Silicone Pad 450x300mm,475.00 EGP,Soldering Repair Pad,/shop/esd-silicon-450x300-heat-resistance-silicone-pad-450x300mm-7733?page=41
LED SMD 10W High Power White,20.00 EGP,900lm 6000-6500K,/shop/led-smd-10w-led-smd-10w-high-power-white-7732?page=41
Stepper Motor (NEMA-17) 17HS4401,450.00 EGP,"Holding Torque: 0.4 N.m
Current /phase: 1.7 A",/shop/step-hs4401-stepper-motor-nema-17-17hs4401-7731?page=41
FB5311M Digital Servo Motor 360° Continuous Rotation Analog Feedback with Magnetic Encoder 15.5 kg.cm,"1,150.00 EGP",High-Quality Servo 360 Degree Metal Gears,/shop/servo-fb5311m-360-fb5311m-digital-servo-motor-360deg-continuous-rotation-analog-feedback-with-magnetic-encoder-15-5-kg-cm-7730?page=41
Servo Motor Metal Arm Horn Round Disc Type Disc 25T,35.00 EGP,"For Servo Motors: MG995, MG996, and Similar Models",/shop/servo-horn-round-25t-servo-motor-metal-arm-horn-round-disc-type-disc-25t-7729?page=41
Incremental Rotary Encoder 360 Pulses,"1,100.00 EGP",DC5V-24V 360P/R - AB 2 Phase 6mm Shaft,/shop/encoder-360p-incremental-rotary-encoder-360-pulses-7727?page=41
CS-RZ10M0 Closed Loop Motor (Power Cable) 10m,"1,475.00 EGP","High-quality cable for Closed Loop Stepper Motor
Leadshine® Brand",/shop/cs-cable-rz10m0-cs-rz10m0-closed-loop-motor-power-cable-10m-7726?page=41
CS-BM10M0 Closed Loop Motor (Encoder Cable) 10m,"1,600.00 EGP","High-quality cable for Closed Loop Stepper Motor
Leadshine® Brand",/shop/cs-cable-bm10m0-cs-bm10m0-closed-loop-motor-encoder-cable-10m-7725?page=41
4mm Banana Plug Silicone Wire 15A to Crocodile Alligator Clip Test Probe Cable - Black,125.00 EGP,1m cable length,/shop/wire-org-ad38-black-4mm-banana-plug-silicone-wire-15a-to-crocodile-alligator-clip-test-probe-cable-black-7723?page=41
D-SUB DB37 Female Connector - Solder Type (SKU#DB37F),25.00 EGP,No description,/shop/db37-female-d-sub-db37-female-connector-solder-type-sku-db37f-7722?page=41
Mini Solar Panel 5.2 Watt 12V/430mA,550.00 EGP,Size: 210x165 mm,/shop/sc-12v-5-2w-mini-solar-panel-5-2-watt-12v-430ma-7719?page=41
Mini Solar Panel 2 Watt 12V/165mA,375.00 EGP,Size: 136x110 mm,/shop/sc-12v-2w-mini-solar-panel-2-watt-12v-165ma-7718?page=42
Arcade Style 45mm Big Round Push Button With Red LED Light - Flat Head,145.00 EGP,No description,/shop/pb-arcade-45mm-12v-r-arcade-style-45mm-big-round-push-button-with-red-led-light-flat-head-7717?page=42
Aluminum Heatsink HS.14 Size 45x46x17mm,125.00 EGP,With 12Vdc Cooling Fan,/shop/hs14-fan-aluminum-heatsink-hs-14-size-45x46x17mm-7714?page=42
Aluminum Heatsink HS.13 Size 40x40x11 mm,28.00 EGP,Cooler For SMD LED,/shop/hs13-aluminum-heatsink-hs-13-size-40x40x11-mm-7713?page=42
Box of Heat Shrink 530pcs/set Color,150.00 EGP,Tubing Insulation Shrinkable Tube,/shop/h-sh-set-530-color-box-of-heat-shrink-530pcs-set-color-7712?page=42
Heat Shrink for Battery 18650 RED Color,1.50 EGP,No description,/shop/h-sh-18650-heat-shrink-for-battery-18650-red-color-7711?page=42
PIC18F452-I/P,375.00 EGP,,/shop/pic18f452-i-p-pic18f452-i-p-7710?page=42
Transistor 2N7000,2.50 EGP,N-Channel MOSFET,/shop/2n7000-transistor-2n7000-7709?page=42
UT208B True RMS Digital Clamp Meter 1000A (AC/DC),"3,750.00 EGP",UNI-T Brand,/shop/avo-ut208b-unit-ut208b-true-rms-digital-clamp-meter-1000a-ac-dc-7708?page=42
MALDINI Contact Cleaner Spray 400ml,145.00 EGP,No description,/shop/spray-maldini-dry-maldini-contact-cleaner-spray-400ml-7706?page=42
UT210E Mini Clamp Meters 100A (AC/DC),"1,950.00 EGP","High resolution for low current measurements
UNI-T Brand",/shop/avo-ut210e-unit-ut210e-mini-clamp-meters-100a-ac-dc-7705?page=42
UT230B-EU Power Socket,795.00 EGP,"Power Meter Measurement
UNI-T Brand",/shop/avo-ut230b-unit-ut230b-eu-power-socket-7704?page=42
UT373 Mini Tachometer,725.00 EGP,UNI-T Brand,/shop/avo-ut373-unit-ut373-mini-tachometer-7700?page=42
UT333S Digital Temperature Humidity Meter,895.00 EGP,UNI-T Brand,/shop/avo-ut333s-unit-ut333s-digital-temperature-humidity-meter-7699?page=42
UT89X Digital Multimeter,925.00 EGP,UNI-T Brand,/shop/avo-ut89x-unit-ut89x-digital-multimeter-7698?page=42
3D Printer 5015 Radial Turbo Blower 12Vdc Fan (SKU#1014.12V),50.00 EGP,,/shop/kit-3d-1014-12v-3d-printer-5015-radial-turbo-blower-12vdc-fan-sku-1014-12v-7696?page=42
3D Printer Heatbed Leveling M3 Screw With Spring and Hand Knob (SKU#3D1013),20.00 EGP,Leveling Kit – M3 Screw Spring Knob for 3D Printer,/shop/kit-3d-1013-3d-printer-heatbed-leveling-m3-screw-with-spring-and-hand-knob-sku-3d1013-7695?page=42
Lead Screw T8 Nut Housing Aluminum Bracket,125.00 EGP,For leadscrew T8,/shop/ls-nut-housing-lead-screw-t8-nut-housing-aluminum-bracket-7694?page=42
PICkit 3 In-Circuit USB PIC Development Programmer & Debugger - Original,"1,500.00 EGP",,/shop/kit-pic-kit3-org-pickit-3-in-circuit-usb-pic-development-programmer-debugger-original-7693?page=42
Battery 9V Power Alkaline TOSHIBA,175.00 EGP,"Toshiba 6LR61GCP BP-1 High Power Alkaline
For long-time usage",/shop/battery9v-plus-alkaline-battery-9v-power-alkaline-toshiba-7690?page=42
"Empty Tools Box 16"" with Hang - DY16C",350.00 EGP,Dimension: 410 x 209 x 195 mm,/shop/dy16-color-empty-tools-box-16-with-hang-dy16c-7686?page=42
"Empty Tools Box 13"" with Hang - DY13C",250.00 EGP,Dimension: 320 x 165 x 136 mm,/shop/dy13-color-empty-tools-box-13-with-hang-dy13c-7685?page=42
IMU 10-DOF GY87 3-Axis Gyro + 3-Axis Acceleration + 3-Axis Magnetic Field + Air Pressure Sensor Module,575.00 EGP,MPU6050 + HMC5883L + BMP180,/shop/kit-imu-gy87-10dof-imu-10-dof-gy87-3-axis-gyro-3-axis-acceleration-3-axis-magnetic-field-air-pressure-sensor-module-7684?page=42
XH-M452 Thermostat Temperature & Humidity Control Switch Relay - Dual Output,375.00 EGP,No description,/shop/kit-hx-m452-dual-temp-hum-xh-m452-thermostat-temperature-humidity-control-switch-relay-dual-output-7683?page=42
GSR Skin Electrical Sensor Kit - Sweat Sensor,875.00 EGP,No description,/shop/kit-gsr-gsr-skin-electrical-sensor-kit-sweat-sensor-7682?page=42
Box of 300pcs 15 Values Transistors TO-92 (SKU#E49),285.00 EGP,,/shop/kit-e49-transistor-box-of-300pcs-15-values-transistors-to-92-sku-e49-7681?page=42
Box of 300pcs 10 Values Ceramic Capacitor 50V 10pF~100nF (SKU#E44),275.00 EGP,No description,/shop/kit-e44-ceramic-box-of-300pcs-10-values-ceramic-capacitor-50v-10pf-100nf-sku-e44-7680?page=42
Box of 200pcs 15 Value Electrolytic Capacitor Kit 0.1u~220uF (SKU#E39),225.00 EGP,No description,/shop/kit-e39-ecap-box-of-200pcs-15-value-electrolytic-capacitor-kit-0-1u-220uf-sku-e39-7679?page=42
SCR Dimmer 4000W 220Vac Dimming Thermostat With Digital Display For Dimming Speed,650.00 EGP,,/shop/kit-dimmer-220vac-4000w-scr-dimmer-4000w-220vac-dimming-thermostat-with-digital-display-for-dimming-speed-7678?page=42
ADS1115 - 16 Bit I2C ADC Module,275.00 EGP,4 Channel Analog to Digital Converter,/shop/kit-ads1115-adc-ads1115-16-bit-i2c-adc-module-7677?page=42
3D Printer Part 6mm Locking Spring Tensioner For RepRap MXL & GT2 Timing Belt (SKU#3D1015-6),5.00 EGP,No description,/shop/kit-3d-1015-6mm-3d-printer-part-6mm-locking-spring-tensioner-for-reprap-mxl-gt2-timing-belt-sku-3d1015-6-7676?page=43
3D Printer Part 10mm Locking Spring Tensioner For RepRap MXL & GT2 Timing Belt (SKU#3D1015-10),5.00 EGP,,/shop/kit-3d-1015-10mm-3d-printer-part-10mm-locking-spring-tensioner-for-reprap-mxl-gt2-timing-belt-sku-3d1015-10-7675?page=43
iMAX B6AC V2 Professional Balance Charger/Discharger,"4,350.00 EGP",Original SKYRC®,/shop/imax-b6ac-v2-skyrc-imax-b6ac-v2-professional-balance-charger-discharger-7674?page=43
iMAX B6mini Professional Balance Charger/Discharger,"3,250.00 EGP",Original SKYRC®,/shop/imax-b6-mini-skyrc-imax-b6mini-professional-balance-charger-discharger-7673?page=43
ADF4351 DDS RF Signal Generator 35MHz ~ 4.4GHz With TFT Touch Screen,"5,500.00 EGP",No description,/shop/dds-adf4351-adf4351-dds-rf-signal-generator-35mhz-4-4ghz-with-tft-touch-screen-7672?page=43
DC-DC Step Up Voltage Converter Adjustable 70W High Voltage (12~24Vdc to 200~450Vdc) SKU#DC204,550.00 EGP,Boost Converter,/shop/dc-dc-204-dc-dc-step-up-voltage-converter-adjustable-70w-high-voltage-12-24vdc-to-200-450vdc-sku-dc204-7671?page=43
DC-DC Step Down Voltage Converter Adjustable 8A XL4016 (4V~40Vdc to 1.25V~36Vdc) SKU#DC105,150.00 EGP,Buck Voltage Converter,/shop/dc-dc-105-dc-dc-step-down-voltage-converter-adjustable-8a-xl4016-4v-40vdc-to-1-25v-36vdc-sku-dc105-7670?page=43
"HKT070DTA-1C LCD 7"" TOPWAY","4,000.00 EGP",Smart TFT LCD Display RS232 800x480 With Frame,/shop/hkt070dta-1c-hkt070dta-1c-lcd-7-topway-7665?page=43
RE49 Solid State Relay SSR-25DD,225.00 EGP,25A Input 3~32Vdc / Output 5~200Vdc,/shop/re49-re49-solid-state-relay-ssr-25dd-7664?page=43
LED SMD 3W High Power White,23.00 EGP,"6000-6500K
With Heat Shink",/shop/led-smd-3w-led-smd-3w-high-power-white-7663?page=43
L293D - 4 Channel Driver H-Bridge IC,20.00 EGP,No description,/shop/l293d-l293d-4-channel-driver-h-bridge-ic-7662?page=43
XH-W3001 220Vac Programmable Temperature Controller 10A,250.00 EGP,Thermostat Control Switch Probe -50°C ~ 110°,/shop/xh-w3001-220vac-xh-w3001-220vac-programmable-temperature-controller-10a-7660?page=43
XH-W3001 12Vdc Programmable Temperature Controller 10A,250.00 EGP,Thermostat Control Switch Probe -50°C ~ 110°,/shop/xh-w3001-12vdc-xh-w3001-12vdc-programmable-temperature-controller-10a-7659?page=43
PT100 - RTD Temperature Sensor Metal Head With Cable (SKU#WIRE.PTC),110.00 EGP,Range  -200°C ~ 420°C,/shop/wire-ptc-pt100-pt100-rtd-temperature-sensor-metal-head-with-cable-sku-wire-ptc-7658?page=43
Kapton Tape Polyimide 20mm High-Temperature Heat Resistant Tape Roll 30 meter,125.00 EGP,No description,/shop/tape-kapton-20mm-kapton-tape-polyimide-20mm-high-temperature-heat-resistant-tape-roll-30-meter-7657?page=43
Kapton Tape Polyimide 10mm High-Temperature Heat Resistant Tape Roll 30 meter,90.00 EGP,,/shop/tape-kapton-10mm-kapton-tape-polyimide-10mm-high-temperature-heat-resistant-tape-roll-30-meter-7656?page=43
NFC Tags Sticker 13.56MHz,30.00 EGP,NTAG213 NFC tags RFID adhesive label sticker,/shop/tag-label-nfc-nfc-tags-sticker-13-56mhz-7655?page=43
Silicone Bumpers 12*7.5 3M,5.00 EGP,No description,/shop/si-12-7-5mm-silicone-bumpers-12-7-5-3m-7654?page=43
TT Holder for Mini DC Gearbox Motor Bracket Mount for Smart Car Robot Parts,15.00 EGP,,/shop/ro-motor-tt-holder-tt-holder-for-mini-dc-gearbox-motor-bracket-mount-for-smart-car-robot-parts-7653?page=43
Speed Measuring Module Encoder Disk Set For Smart Car Chassis (SKU#EN.SET),275.00 EGP,,/shop/ro-encoder-set-speed-measuring-module-encoder-disk-set-for-smart-car-chassis-sku-en-set-7650?page=43
Arduino Nano Screw Shield Project Board,75.00 EGP,,/shop/nano-screw-arduino-nano-screw-shield-project-board-7649?page=43
Raspberry Pi 3B+ Model B+,"3,950.00 EGP",No description,/shop/rpi3-board-pi3-plus-raspberry-pi-3b-model-b-7647?page=43
XH-M603 Digital LED Display Battery Charger Control Switch Protection Board Module - For 12/24Vdc Battery,250.00 EGP,Input Voltage: DC 10-30V,/shop/kit-xh-m603-xh-m603-digital-led-display-battery-charger-control-switch-protection-board-module-for-12-24vdc-battery-7646?page=43
TTP224 - 4 Digital Capacitive Touch Sensor Switch Module,65.00 EGP,No description,/shop/kit-touch-ttp224-ttp224-4-digital-capacitive-touch-sensor-switch-module-7645?page=43
TTP223 Single Digital Capacitive Touch Sensor Module,20.00 EGP,No description,/shop/kit-touch-ttp223-ttp223-single-digital-capacitive-touch-sensor-module-7644?page=43
1 Output Relay 30A Module Works on 5V Signal (SKU#SLA30),100.00 EGP,,/shop/kit-sla-30a-1relay-1-output-relay-30a-module-works-on-5v-signal-sku-sla30-7643?page=43
Box of 525 Carbon Resistors 1% Tolerance 1/4W,250.00 EGP,,/shop/kit-resistor-525-box-of-525-carbon-resistors-1-tolerance-1-4w-7642?page=43
ESP8266 WiFi 4 Relay Module,450.00 EGP,ESP-01 WiFi Module Included,/shop/kit-relay-esp-4-esp8266-wifi-4-relay-module-7641?page=43
ESP8266 WiFi 2 Relay Module,350.00 EGP,ESP-01 WiFi Module Included,/shop/kit-relay-esp-2-esp8266-wifi-2-relay-module-7640?page=43
ESP8266 WiFi 1 Relay Module,65.00 EGP,ESP8266 Module Not Included,/shop/kit-relay-esp-1-esp8266-wifi-1-relay-module-7639?page=43
QI Wireless Charging Module For Smart Phones,120.00 EGP,No description,/shop/kit-qi-charging-qi-wireless-charging-module-for-smart-phones-7638?page=44
PWM 30A Motor Speed Control Switch Manual (6Vdc to 60Vdc),750.00 EGP,With 0-100 Digital Display Stepless Speed Regulation,/shop/kit-pwm-30a-lcd-pwm-30a-motor-speed-control-switch-manual-6vdc-to-60vdc-7637?page=44
Kit MAX6675 Module for Thermocouple K Type,150.00 EGP,,/shop/kit-max6675-k-type-kit-max6675-module-for-thermocouple-k-type-7635?page=44
L298 Big Module Red Board (Dual H-Bridge Motor Driver Using L298N),140.00 EGP,No description,/shop/kit-l298-big-red-l298-big-module-red-board-dual-h-bridge-motor-driver-using-l298n-7634?page=44
IMU 9-DOF MPU-9250 9-Axis Attitude + Gyroscope + Accelerator + Magnetometer Sensor Module,950.00 EGP,,/shop/kit-imu-mpu9250-imu-9-dof-mpu-9250-9-axis-attitude-gyroscope-accelerator-magnetometer-sensor-module-7633?page=44
FPGA EP4CE6 Development Board ALTERA IV,"6,500.00 EGP",,/shop/kit-fpga-ep4ce-fpga-ep4ce6-development-board-altera-iv-7631?page=44
Expansion Board for A4988/Drv8825 - Stepper Motor Driver,60.00 EGP,No description,/shop/kit-expantion-a4988-expansion-board-for-a4988-drv8825-stepper-motor-driver-7630?page=44
ECG / EMG Electrode,20.00 EGP,No description,/shop/kit-ecg-pad-ecg-emg-electrode-7629?page=44
ECG AD8232 Module - Heart Rate (Pulse Rate) Sensor,375.00 EGP,No description,/shop/kit-ecg-ad8232-ecg-ad8232-module-heart-rate-pulse-rate-sensor-7628?page=44
DT-06 Wireless WiFi Serial Port Transparent Transmission Module TTL to WiFi,275.00 EGP,No description,/shop/kit-dt06-dt-06-wireless-wifi-serial-port-transparent-transmission-module-ttl-to-wifi-7627?page=44
Electronic Components Starter Package (SKU#E53),400.00 EGP,"Contains: Electrolytic Capacitors, Ceramic Capacitors, Resistances, LEDs, Diodes & Transistors",/shop/kit-components-electronic-components-starter-package-sku-e53-7625?page=44
HM-10 Bluetooth 4.0 Module BLE 4.0,350.00 EGP,No description,/shop/kit-bluetooth-hm10-hm-10-bluetooth-4-0-module-ble-4-0-7624?page=44
Power Bank Module With Dual Micro USB 3.7V to 5V 2A Booster With 18650 Lithium Battery Charger (SKU#M477),75.00 EGP,,/shop/kit-bank-m477-dual-power-bank-module-with-dual-micro-usb-3-7v-to-5v-2a-booster-with-18650-lithium-battery-charger-sku-m477-7621?page=44
Power Bank Module With LCD Dual USB 5V 1A 2.1A And 18650 Lithium Battery Charger (SKU#A671),125.00 EGP,,/shop/kit-bank-a671-dual-power-bank-module-with-lcd-dual-usb-5v-1a-2-1a-and-18650-lithium-battery-charger-sku-a671-7620?page=44
TPA3116D2 Digital Stereo Audio Amplifier Board 2x50W,250.00 EGP,Dual Channel Stereo,/shop/kit-amp-tpa3116d2-tpa3116d2-digital-stereo-audio-amplifier-board-2x50w-7618?page=44
TPA3110 Bluetooth Audio Power Amplifier Board 2x15W for Bluetooth Speaker,375.00 EGP,,/shop/kit-amp-tpa3110-bt-tpa3110-bluetooth-audio-power-amplifier-board-2x15w-for-bluetooth-speaker-7617?page=44
LN-BT02 Stereo Smart 4.0 Bluetooth Audio Receiver Module,450.00 EGP,No description,/shop/kit-amp-lnbt02-bt-ln-bt02-stereo-smart-4-0-bluetooth-audio-receiver-module-7616?page=44
3D Printer Nozzle Copper 0.5mm Extruder Threaded 1.75mm 3.0mm MK7 MK8,25.00 EGP,Filament Head Brass,/shop/kit-3d-noz-0-50mm-3d-printer-nozzle-copper-0-5mm-extruder-threaded-1-75mm-3-0mm-mk7-mk8-7614?page=44
3D Printer Nozzle Copper 0.4mm Extruder Threaded 1.75mm 3.0mm MK7 MK8,25.00 EGP,Filament Head Brass,/shop/kit-3d-noz-0-40mm-3d-printer-nozzle-copper-0-4mm-extruder-threaded-1-75mm-3-0mm-mk7-mk8-7613?page=44
3D Printer Nozzle Copper 0.3mm Extruder Threaded 1.75mm 3.0mm MK7 MK8,25.00 EGP,Filament Head Brass,/shop/kit-3d-noz-0-30mm-3d-printer-nozzle-copper-0-3mm-extruder-threaded-1-75mm-3-0mm-mk7-mk8-7612?page=44
3D Printer Extruder J-head V6 HotEnd Full Kit 1.75mm /0.4mm Nozzles For RepRap (SKU#3D1009),325.00 EGP,E3D V6 J-head,/shop/kit-3d-1009-3d-printer-extruder-j-head-v6-hotend-full-kit-1-75mm-0-4mm-nozzles-for-reprap-sku-3d1009-7610?page=44
3D Printer Extruder MK8 J-head HotEnd Full Kit 1.75mm/0.4mm Nozzles (SKU#3D1008),800.00 EGP,,/shop/kit-3d-1008-3d-printer-extruder-mk8-j-head-hotend-full-kit-1-75mm-0-4mm-nozzles-sku-3d1008-7609?page=44
3D Printer Heatbed MK3 12/24V Aluminum PCB Plate 3mm (SKU#3D1012),550.00 EGP,214 x 214 mm,/shop/kit-3d-1012-3d-printer-heatbed-mk3-12-24v-aluminum-pcb-plate-3mm-sku-3d1012-7608?page=44
Cooling Fan 12Vdc 3010 Size 30x30x10mm (SKU#3D1011),75.00 EGP,,/shop/kit-3d-1011-cooling-fan-12vdc-3010-size-30x30x10mm-sku-3d1011-7607?page=44
RIDEN DPS5015 Programmable Power Supply With Color LCD Voltmeter 0~50V 0~15A,"2,850.00 EGP",DPS5015-BT DC-DC Step Down Buck Voltage Converter,/shop/dps5015-nor-all-riden-dps5015-programmable-power-supply-with-color-lcd-voltmeter-0-50v-0-15a-7606?page=44
Micro Metal 6V DC Geared Motor 30 rpm (GA12-N20),285.00 EGP,Model: GA12-N20,/shop/dc-micro-n20-6v-30rpm-micro-metal-6v-dc-geared-motor-30-rpm-ga12-n20-7604?page=44
Micro Metal Thread 6V DC 200 rpm Geared Motor With 55mm Lead Screw Shaft (GA12-N20),325.00 EGP,"Shaft Size: M3*55
Model: GA12-N20-M3*55",/shop/dc-micro-ls-6v-55mm-200rpm-micro-metal-thread-6v-dc-200-rpm-geared-motor-with-55mm-lead-screw-shaft-ga12-n20-7603?page=44
Micro Metal Thread 6V DC Geared Motor With 20mm Lead Screw Shaft 98 rpm (GA12-N20),300.00 EGP,"Shaft Size: M3*20
Model: GA12-N20-M3*20",/shop/dc-micro-ls-6v-20mm-98rpm-micro-metal-thread-6v-dc-geared-motor-with-20mm-lead-screw-shaft-98-rpm-ga12-n20-7602?page=44
DC-DC Step Up Voltage Converter Adjustable 2A (2~24Vdc to 5~28Vdc) SKU#DC203,30.00 EGP,Boost Converter MT3608 Micro USB,/shop/dc-dc-203-dc-dc-step-up-voltage-converter-adjustable-2a-2-24vdc-to-5-28vdc-sku-dc203-7601?page=44
DC-DC Step Up Voltage Converter Adjustable 600W (10~60Vdc to 12~85Vdc) SKU#DC202,495.00 EGP,Boost Converter,/shop/dc-dc-202-dc-dc-step-up-voltage-converter-adjustable-600w-10-60vdc-to-12-85vdc-sku-dc202-7600?page=44
DC-DC Step Down Voltage Converter Adjustable 3A With LCD Display (5V~23Vdc to 0V~16Vdc) SKU#DC104,250.00 EGP,Buck Voltage Converter,/shop/dc-dc-104-dc-dc-step-down-voltage-converter-adjustable-3a-with-lcd-display-5v-23vdc-to-0v-16vdc-sku-dc104-7599?page=45
0.1mm Weld Copper - Soldering Solder PPA Reel Wire,18.00 EGP,No description,/shop/copper-ppa-0-1mm-0-1mm-weld-copper-soldering-solder-ppa-reel-wire-7598?page=45
